especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Sphaerophoria_scripta,1.0,2.5774,5.136715665168011,0.0,27.0,1.5774,0.3070833783338106,27.0,0.058422222222222216,MAE,MAE_F1_1XY
Syrphidae_sp2,3.0,8.6533,8.002231106402016,0.0,32.0,5.6533,0.7064654750444781,32.0,0.176665625,MAE,MAE_F1_1XY
Thyreus_sp,1.0,3.1226,5.516412994077944,0.0,25.0,2.1226,0.3847790225783825,25.0,0.084904,MAE,MAE_F1_1XY
Vespidae,1.0,4.4017,6.3988304879221,0.0,29.0,3.4017,0.5316127699304999,29.0,0.1173,MAE,MAE_F1_1XY
Xylocopa_cantabrita,4.0,21.972,6.497248450208934,0.0,33.0,17.972,2.766094006982613,33.0,0.5446060606060606,MAE,MAE_F1_1XY
Anthophora_sp,4.0,27.0699,4.586689193936748,0.0,33.0,23.0699,5.029750005842263,33.0,0.6990878787878788,RMAE,RMAE_F1_1XY
Apis_mellifera,20.0,26.9264,9.374741149341776,0.0,33.0,6.926400000000001,0.7388363998174308,33.0,0.20989090909090913,RMAE,RMAE_F1_1XY
Attagenus_sp,3.0,8.6648,7.97491071298532,0.0,31.0,5.6648,0.7103277019485832,31.0,0.18273548387096772,RMAE,RMAE_F1_1XY
Bombylius_sp,4.0,16.6203,8.050677564710004,0.0,33.0,12.6203,1.5676071856760048,33.0,0.38243333333333335,RMAE,RMAE_F1_1XY
Chalicodoma_sicula,1.0,9.2575,7.679419971528427,0.0,31.0,8.2575,1.075276522265329,31.0,0.26637096774193547,RMAE,RMAE_F1_1XY
Chrysolina_americana,1.0,5.6963,6.8991757603801735,0.0,29.0,4.6963,0.6807045019739016,29.0,0.16194137931034483,RMAE,RMAE_F1_1XY
Colletes_sp,3.0,17.4052,7.899117201640748,0.0,33.0,14.4052,1.8236468243575188,33.0,0.43652121212121214,RMAE,RMAE_F1_1XY
Diptera_sp7,1.0,1.7723,4.346117990133073,0.0,24.0,0.7723,0.1776988111582201,24.0,0.03217916666666667,RMAE,RMAE_F1_1XY
Eristalis_sp,5.0,19.4681,7.465732121206241,0.0,33.0,14.4681,1.9379345207020882,33.0,0.4384272727272727,RMAE,RMAE_F1_1XY
Halictus_sp2,1.0,9.3023,7.643464984265739,0.0,31.0,8.3023,1.0861958571263806,31.0,0.2678161290322581,RMAE,RMAE_F1_1XY
Lasioglossum_sp1,16.0,25.2207,10.152787765926266,0.0,33.0,9.2207,0.9081939081742216,33.0,0.27941515151515156,RMAE,RMAE_F1_1XY
Lasioglossum_sp2,16.0,32.8465,0.4381289144698979,27.0,33.0,16.8465,38.45101166259013,6.0,2.80775,RMAE,RMAE_F1_1XY
Lasioglossum_sp3,1.0,4.2886,6.252281115074246,0.0,29.0,3.2885999999999997,0.5259840271850841,29.0,0.11339999999999999,RMAE,RMAE_F1_1XY
Lobonyx_aeneus,2.0,4.9312,6.67807803433167,0.0,27.0,2.9311999999999996,0.4389286835120591,27.0,0.10856296296296294,RMAE,RMAE_F1_1XY
Malachius_sp,1.0,5.4864,6.783540128993713,0.0,29.0,4.4864,0.6613655870958227,29.0,0.15470344827586205,RMAE,RMAE_F1_1XY
Osmia_sp,1.0,7.0566,7.346631455257165,0.0,29.0,6.0566,0.824405040171978,29.0,0.20884827586206897,RMAE,RMAE_F1_1XY
Rhyncomyia_cupraea,2.0,12.0897,8.24100997053961,0.0,33.0,10.0897,1.2243280903759592,33.0,0.3057484848484849,RMAE,RMAE_F1_1XY
Sphaerophoria_scripta,1.0,3.1337,5.555889766824956,0.0,27.0,2.1337,0.38404289673647596,27.0,0.07902592592592593,RMAE,RMAE_F1_1XY
Syrphidae_sp2,3.0,7.3066,7.6703637389623776,0.0,32.0,4.3066,0.5614596838640384,32.0,0.13458125,RMAE,RMAE_F1_1XY
Thyreus_sp,1.0,3.7762,5.918683691638221,0.0,27.0,2.7762,0.4690569972377728,27.0,0.10282222222222222,RMAE,RMAE_F1_1XY
Vespidae,1.0,5.2077,6.7261047240193825,0.0,29.0,4.2077,0.6255775330071823,29.0,0.14509310344827586,RMAE,RMAE_F1_1XY
Xylocopa_cantabrita,4.0,20.1316,7.35008053074119,0.0,33.0,16.1316,2.1947514632704674,33.0,0.4888363636363636,RMAE,RMAE_F1_1XY
Anthophora_sp,4.0,23.7065,8.740766433773732,0.0,33.0,19.7065,2.254550576234987,33.0,0.5971666666666666,JS,JS_F1_1XY
Apis_mellifera,20.0,7.4118,7.762618539169539,0.0,33.0,12.5882,1.6216435132656553,33.0,0.38146060606060606,JS,JS_F1_1XY
Attagenus_sp,3.0,5.6639,7.129840128083186,0.0,31.0,2.6639,0.3736268909463154,31.0,0.08593225806451613,JS,JS_F1_1XY
Bombylius_sp,4.0,12.8629,9.180551826725013,0.0,33.0,8.8629,0.9653994843969712,33.0,0.26857272727272724,JS,JS_F1_1XY
Chalicodoma_sicula,1.0,4.3601,6.34692495115813,0.0,29.0,3.3601,0.5294059762573495,29.0,0.1158655172413793,JS,JS_F1_1XY
Chrysolina_americana,1.0,2.5849,5.062662841381442,0.0,28.0,1.5849000000000002,0.3130565968259365,28.0,0.056603571428571434,JS,JS_F1_1XY
Colletes_sp,3.0,13.3371,9.159249574898448,0.0,33.0,10.3371,1.1285968261340462,33.0,0.31324545454545455,JS,JS_F1_1XY
Diptera_sp7,1.0,0.6954,2.728362739139281,0.0,22.0,0.3046,0.11164204657628934,22.0,0.013845454545454544,JS,JS_F1_1XY
Eristalis_sp,5.0,15.4212,9.307526715801373,0.0,33.0,10.4212,1.1196529774454418,33.0,0.3157939393939394,JS,JS_F1_1XY
Halictus_sp2,1.0,4.5115,6.46545032884759,0.0,30.0,3.5115,0.5431176207993379,30.0,0.11705,JS,JS_F1_1XY
Lasioglossum_sp1,16.0,5.7802,7.342075903166405,0.0,33.0,10.2198,1.3919496522219994,33.0,0.3096909090909091,JS,JS_F1_1XY
Lasioglossum_sp2,16.0,30.293,7.970113127824902,0.0,33.0,14.293,1.793324607915654,33.0,0.4331212121212121,JS,JS_F1_1XY
Lasioglossum_sp3,1.0,1.8498,4.321262233506436,0.0,26.0,0.8498000000000001,0.19665550343387517,26.0,0.03268461538461539,JS,JS_F1_1XY
Lobonyx_aeneus,2.0,2.816,5.293670399130412,0.0,27.0,0.8159999999999998,0.1541463556427774,27.0,0.030222222222222216,JS,JS_F1_1XY
Malachius_sp,1.0,2.4852,4.998227604653346,0.0,30.0,1.4851999999999999,0.29714533180067265,30.0,0.049506666666666664,JS,JS_F1_1XY
Osmia_sp,1.0,3.2171,5.57520186877459,0.0,29.0,2.2171,0.39767169910339245,29.0,0.07645172413793103,JS,JS_F1_1XY
Rhyncomyia_cupraea,2.0,8.1396,8.024883283585607,0.0,32.0,6.1396,0.7650703172914881,32.0,0.1918625,JS,JS_F1_1XY
Sphaerophoria_scripta,1.0,1.3204,3.715982332098649,0.0,28.0,0.3204,0.0862221537579405,28.0,0.011442857142857144,JS,JS_F1_1XY
Syrphidae_sp2,3.0,4.7143,6.670046811113556,0.0,30.0,1.7142999999999997,0.257014687984446,30.0,0.057143333333333324,JS,JS_F1_1XY
Thyreus_sp,1.0,1.6395,4.088448518830716,0.0,26.0,0.6395,0.15641630243222313,26.0,0.024596153846153844,JS,JS_F1_1XY
Vespidae,1.0,2.1977,4.711118144710162,0.0,25.0,1.1977000000000002,0.2542283940267614,25.0,0.047908000000000006,JS,JS_F1_1XY
Xylocopa_cantabrita,4.0,16.517,9.275123384159345,0.0,33.0,12.517,1.3495238264298823,33.0,0.3793030303030303,JS,JS_F1_1XY
Anthophora_sp,4.0,19.9433,10.916840332728391,0.0,33.0,15.9433,1.4604317287853354,33.0,0.4831303030303031,KS,KS_F1_1XY
Apis_mellifera,20.0,26.5002,9.915080980157684,0.0,33.0,6.5001999999999995,0.6555871820924476,33.0,0.19697575757575755,KS,KS_F1_1XY
Attagenus_sp,3.0,3.7142,6.259811249845193,0.0,31.0,0.7142,0.1140928969731575,31.0,0.023038709677419354,KS,KS_F1_1XY
Bombylius_sp,4.0,9.674,9.29245710110611,0.0,33.0,5.6739999999999995,0.6106027650452758,33.0,0.17193939393939392,KS,KS_F1_1XY
Chalicodoma_sicula,1.0,2.4964,5.199951056413791,0.0,29.0,1.4964,0.28777193934436957,29.0,0.0516,KS,KS_F1_1XY
Chrysolina_americana,1.0,1.6239,4.17571460342357,0.0,29.0,0.6238999999999999,0.14941155209421617,29.0,0.021513793103448274,KS,KS_F1_1XY
Colletes_sp,3.0,9.9239,9.371173388592688,0.0,33.0,6.9239,0.7388509115014671,33.0,0.2098151515151515,KS,KS_F1_1XY
Diptera_sp7,1.0,0.4872,2.2836719720151573,0.0,24.0,0.5127999999999999,0.22455063874497486,24.0,0.021366666666666662,KS,KS_F1_1XY
Eristalis_sp,5.0,12.3762,9.956153175730371,0.0,33.0,7.376200000000001,0.7408684729741406,33.0,0.22352121212121215,KS,KS_F1_1XY
Halictus_sp2,1.0,2.623,5.307568937734372,0.0,29.0,1.6230000000000002,0.3057897163541706,29.0,0.05596551724137932,KS,KS_F1_1XY
Lasioglossum_sp1,16.0,24.8295,10.510817165080354,0.0,33.0,8.8295,0.8400393481616135,33.0,0.26756060606060605,KS,KS_F1_1XY
Lasioglossum_sp2,16.0,27.2717,10.189124640325772,0.0,33.0,11.2717,1.1062481221781986,33.0,0.34156666666666663,KS,KS_F1_1XY
Lasioglossum_sp3,1.0,1.192,3.5608993246650544,0.0,26.0,0.19199999999999995,0.053918963299547894,26.0,0.007384615384615383,KS,KS_F1_1XY
Lobonyx_aeneus,2.0,1.9022,4.515736301804472,0.0,29.0,0.09780000000000011,0.021657597668163126,29.0,0.003372413793103452,KS,KS_F1_1XY
Malachius_sp,1.0,1.5636,4.137277697553632,0.0,29.0,0.5636000000000001,0.13622484184062778,29.0,0.019434482758620693,KS,KS_F1_1XY
Osmia_sp,1.0,1.9297,4.575789734588938,0.0,27.0,0.9297,0.20317804224531721,27.0,0.03443333333333333,KS,KS_F1_1XY
